word,stem,predicted,correct
wajapoanzia,anz,anz,True
nisipoanzia,anz,anz,True
usipoanzia,anz,anz,True
asipoanzia,anz,anz,True
tusipoanzia,anz,anz,True
msipoanzia,anz,anz,True
wasipoanzia,anz,anz,True
nikianzia,anz,anz,True
ukianzia,anz,anz,True
akianzia,anz,anz,True
tukianzia,anz,anz,True
mkianzia,anz,anz,True
niliyaanzia,anz,anz,True
uliyaanzia,anz,anz,True
aliyaanzia,anz,anz,True
tuliyaanzia,anz,anz,True
mliyaanzia,anz,anz,True
waliyaanzia,anz,anz,True
wakianzia,anz,anz,True
nilichoanzia,anz,anz,True
ulichoanzia,anz,anz,True
alichoanzia,anz,anz,True
tulichoanzia,anz,anz,True
mlichoanzia,anz,anz,True
walichoanzia,anz,anz,True
yalioanzia,anz,anz,True
kilichoanzia,anz,anz,True
zilizoanzia,anz,anz,True
inaanzia,anz,anz,True
itaanzia,anz,anz,True
ilianzia,anz,anz,True
imeanzia,anz,anz,True
ingeanzia,anz,anz,True
ingalianzia,anz,anz,True
iliyeanzia,anz,anz,True
ilioanzia,anz,anz,True
iliyoanzia,anz,anz,True
ilipoanzia,anz,anz,True
ikianzia,anz,anz,True
ilichoanzia,anz,anz,True
zinaanzia,anz,anz,True
zitaanzia,anz,anz,True
zilianzia,anz,anz,True
zimeanzia,anz,anz,True
zingeanzia,anz,anz,True
zingalianzia,anz,anz,True
ziliyeanzia,anz,anz,True
zilioanzia,anz,anz,True
zilipoanzia,anz,anz,True
zikianzia,anz,anz,True
yanaanzia,anz,anz,True
yataanzia,anz,anz,True
yalianzia,anz,anz,True
yameanzia,anz,anz,True
yangeanzia,anz,anz,True
yangalianzia,anz,anz,True
yaliyeanzia,anz,anz,True
yaliyoanzia,anz,anz,True
yalipoanzia,anz,anz,True
yakianzia,anz,anz,True
lililoanzia,anz,anz,True
aliyoanzia,anz,anz,True
lilianzia,anz,anz,True
ninayeanzia,anz,anz,True
nitayeanzia,anz,anz,True
tunayeanzia,anz,anz,True
tutayeanzia,anz,anz,True
unayeanzia,anz,anz,True
utayeanzia,anz,anz,True
mnayeanzia,anz,anz,True
mtayeanzia,anz,anz,True
anayeanzia,anz,anz,True
atayeanzia,anz,anz,True
wanayeanzia,anz,anz,True
watayeanzia,anz,anz,True
anzisha,anz,anz,True
nilianzisha,anz,anz,True
ninaanzisha,anz,anz,True
nimeanzisha,anz,anz,True
nitaanzisha,anz,anz,True
tulianzisha,anz,anz,True
tunaanzisha,anz,anz,True
tumeanzisha,anz,anz,True
tutaanzisha,anz,anz,True
ulianzisha,anz,anz,True
unaanzisha,anz,anz,True
umeanzisha,anz,anz,True
utaanzisha,anz,anz,True
mlianzisha,anz,anz,True
mnaanzisha,anz,anz,True
mmeanzisha,anz,anz,True
mtaanzisha,anz,anz,True
alianzisha,anz,anz,True
anaanzisha,anz,anz,True
ameanzisha,anz,anz,True
ataanzisha,anz,anz,True
walianzisha,anz,anz,True
wanaanzisha,anz,anz,True
wameanzisha,anz,anz,True
wataanzisha,anz,anz,True
huanzisha,anz,anz,True
kuanzisha,anz,anz,True
kumuanzisha,anz,anz,True
kuwaanzisha,anz,anz,True
ningeanzisha,anz,anz,True
ungeanzisha,anz,anz,True
angeanzisha,anz,anz,True
tungeanzisha,anz,anz,True
mngeanzisha,anz,anz,True
wangeanzisha,anz,anz,True
ningalianzisha,anz,anz,True
ungalianzisha,anz,anz,True
angalianzisha,anz,anz,True
tungalianzisha,anz,anz,True
mngalianzisha,anz,anz,True
wangalianzisha,anz,anz,True
niliyeanzisha,anz,anz,True
uliyeanzisha,anz,anz,True
aliyeanzisha,anz,anz,True
tuliyeanzisha,anz,anz,True
mliyeanzisha,anz,anz,True
waliyeanzisha,anz,anz,True
nilioanzisha,anz,anz,True
ulioanzisha,anz,anz,True
alioanzisha,anz,anz,True
tulioanzisha,anz,anz,True
mlioanzisha,anz,anz,True
walioanzisha,anz,anz,True
nilipoanzisha,anz,anz,True
ulipoanzisha,anz,anz,True
alipoanzisha,anz,anz,True
tulipoanzisha,anz,anz,True
mlipoanzisha,anz,anz,True
walipoanzisha,anz,anz,True
nijapoanzisha,anz,anz,True
ujapoanzisha,anz,anz,True
ajapoanzisha,anz,anz,True
tujapoanzisha,anz,anz,True
mjapoanzisha,anz,anz,True
wajapoanzisha,anz,anz,True
nisipoanzisha,anz,anz,True
usipoanzisha,anz,anz,True
asipoanzisha,anz,anz,True
tusipoanzisha,anz,anz,True
msipoanzisha,anz,anz,True
wasipoanzisha,anz,anz,True
nikianzisha,anz,anz,True
ukianzisha,anz,anz,True
akianzisha,anz,anz,True
tukianzisha,anz,anz,True
mkianzisha,anz,anz,True
niliyaanzisha,anz,anz,True
uliyaanzisha,anz,anz,True
aliyaanzisha,anz,anz,True
tuliyaanzisha,anz,anz,True
mliyaanzisha,anz,anz,True
waliyaanzisha,anz,anz,True
wakianzisha,anz,anz,True
nilichoanzisha,anz,anz,True
ulichoanzisha,anz,anz,True
alichoanzisha,anz,anz,True
tulichoanzisha,anz,anz,True
mlichoanzisha,anz,anz,True
walichoanzisha,anz,anz,True
yalioanzisha,anz,anz,True
kilichoanzisha,anz,anz,True
zilizoanzisha,anz,anz,True
inaanzisha,anz,anz,True
itaanzisha,anz,anz,True
ilianzisha,anz,anz,True
imeanzisha,anz,anz,True
ingeanzisha,anz,anz,True
ingalianzisha,anz,anz,True
iliyeanzisha,anz,anz,True
ilioanzisha,anz,anz,True
iliyoanzisha,anz,anz,True
ilipoanzisha,anz,anz,True
ikianzisha,anz,anz,True
ilichoanzisha,anz,anz,True
zinaanzisha,anz,anz,True
zitaanzisha,anz,anz,True
zilianzisha,anz,anz,True
zimeanzisha,anz,anz,True
zingeanzisha,anz,anz,True
zingalianzisha,anz,anz,True
ziliyeanzisha,anz,anz,True
zilioanzisha,anz,anz,True
zilipoanzisha,anz,anz,True
zikianzisha,anz,anz,True
yanaanzisha,anz,anz,True
yataanzisha,anz,anz,True
yalianzisha,anz,anz,True
yameanzisha,anz,anz,True
yangeanzisha,anz,anz,True
yangalianzisha,anz,anz,True
yaliyeanzisha,anz,anz,True
yaliyoanzisha,anz,anz,True
yalipoanzisha,anz,anz,True
yakianzisha,anz,anz,True
lililoanzisha,anz,anz,True
aliyoanzisha,anz,anz,True
lilianzisha,anz,anz,True
ninayeanzisha,anz,anz,True
nitayeanzisha,anz,anz,True
tunayeanzisha,anz,anz,True
tutayeanzisha,anz,anz,True
unayeanzisha,anz,anz,True
utayeanzisha,anz,anz,True
mnayeanzisha,anz,anz,True
mtayeanzisha,anz,anz,True
anayeanzisha,anz,anz,True
atayeanzisha,anz,anz,True
wanayeanzisha,anz,anz,True
watayeanzisha,anz,anz,True
apa,ap,apa,False
niliapa,ap,niliapa,False
ninaapa,ap,ninaapa,False
nimeapa,ap,nimeapa,False
nitaapa,ap,nitaapa,False
tuliapa,ap,tuliapa,False
tunaapa,ap,tunaapa,False
tumeapa,ap,tumeapa,False
tutaapa,ap,tutaapa,False
uliapa,ap,uliapa,False
unaapa,ap,unaapa,False
umeapa,ap,umeapa,False
utaapa,ap,utaapa,False
mliapa,ap,mliapa,False
mnaapa,ap,mnaapa,False
mmeapa,ap,mmeapa,False
mtaapa,ap,mtaapa,False
aliapa,ap,aliapa,False
anaapa,ap,anaapa,False
ameapa,ap,ameapa,False
ataapa,ap,ataapa,False
waliapa,ap,waliapa,False
wanaapa,ap,wanaapa,False
wameapa,ap,wameapa,False
wataapa,ap,wataapa,False
huapa,ap,huapa,False
kuapa,ap,kuapa,False
kumuapa,ap,kumuapa,False
kuwaapa,ap,kuwaapa,False
ningeapa,ap,ningeapa,False
ungeapa,ap,ungeapa,False
angeapa,ap,angeapa,False
tungeapa,ap,tungeapa,False
mngeapa,ap,mngeapa,False
wangeapa,ap,wangeapa,False
ningaliapa,ap,ningaliapa,False
ungaliapa,ap,ungaliapa,False
angaliapa,ap,angaliapa,False
tungaliapa,ap,tungaliapa,False
mngaliapa,ap,mngaliapa,False
wangaliapa,ap,wangaliapa,False
niliyeapa,ap,niliyeapa,False
uliyeapa,ap,uliyeapa,False
aliyeapa,ap,aliyeapa,False
tuliyeapa,ap,tuliyeapa,False
mliyeapa,ap,mliyeapa,False
waliyeapa,ap,waliyeapa,False
nilioapa,ap,nilioapa,False
ulioapa,ap,ulioapa,False
alioapa,ap,alioapa,False
tulioapa,ap,tulioapa,False
mlioapa,ap,mlioapa,False
walioapa,ap,walioapa,False
nilipoapa,ap,nilipoapa,False
ulipoapa,ap,ulipoapa,False
alipoapa,ap,alipoapa,False
tulipoapa,ap,tulipoapa,False
mlipoapa,ap,mlipoapa,False
walipoapa,ap,walipoapa,False
nijapoapa,ap,nijapoapa,False
ujapoapa,ap,ujapoapa,False
ajapoapa,ap,ajapoapa,False
tujapoapa,ap,tujapoapa,False
mjapoapa,ap,mjapoapa,False
wajapoapa,ap,wajapoapa,False
nisipoapa,ap,nisipoapa,False
usipoapa,ap,usipoapa,False
asipoapa,ap,asipoapa,False
tusipoapa,ap,tusipoapa,False
msipoapa,ap,msipoapa,False
wasipoapa,ap,wasipoapa,False
nikiapa,ap,nikiapa,False
ukiapa,ap,ukiapa,False
akiapa,ap,akiapa,False
tukiapa,ap,tukiapa,False
mkiapa,ap,mkiapa,False
niliyaapa,ap,niliyaapa,False
uliyaapa,ap,uliyaapa,False
aliyaapa,ap,aliyaapa,False
tuliyaapa,ap,tuliyaapa,False
mliyaapa,ap,mliyaapa,False
waliyaapa,ap,waliyaapa,False
wakiapa,ap,wakiapa,False
nilichoapa,ap,nilichoapa,False
ulichoapa,ap,ulichoapa,False
alichoapa,ap,alichoapa,False
tulichoapa,ap,tulichoapa,False
mlichoapa,ap,mlichoapa,False
walichoapa,ap,walichoapa,False
yalioapa,ap,yalioapa,False
kilichoapa,ap,kilichoapa,False
zilizoapa,ap,zilizoapa,False
inaapa,ap,inaapa,False
itaapa,ap,itaapa,False
iliapa,ap,iliapa,False
imeapa,ap,imeapa,False
ingeapa,ap,ingeapa,False
ingaliapa,ap,ingaliapa,False
iliyeapa,ap,iliyeapa,False
ilioapa,ap,ilioapa,False
iliyoapa,ap,iliyoapa,False
ilipoapa,ap,ilipoapa,False
ikiapa,ap,ikiapa,False
ilichoapa,ap,ilichoapa,False
zinaapa,ap,zinaapa,False
zitaapa,ap,zitaapa,False
ziliapa,ap,ziliapa,False
zimeapa,ap,zimeapa,False
zingeapa,ap,zingeapa,False
zingaliapa,ap,zingaliapa,False
ziliyeapa,ap,ziliyeapa,False
zilioapa,ap,zilioapa,False
zilipoapa,ap,zilipoapa,False
zikiapa,ap,zikiapa,False
yanaapa,ap,yanaapa,False
yataapa,ap,yataapa,False
yaliapa,ap,yaliapa,False
yameapa,ap,yameapa,False
yangeapa,ap,yangeapa,False
yangaliapa,ap,yangaliapa,False
yaliyeapa,ap,yaliyeapa,False
yaliyoapa,ap,yaliyoapa,False
yalipoapa,ap,yalipoapa,False
yakiapa,ap,yakiapa,False
lililoapa,ap,lililoapa,False
aliyoapa,ap,aliyoapa,False
liliapa,ap,liliapa,False
ninayeapa,ap,ninayeapa,False
nitayeapa,ap,nitayeapa,False
tunayeapa,ap,tunayeapa,False
tutayeapa,ap,tutayeapa,False
unayeapa,ap,unayeapa,False
utayeapa,ap,utayeapa,False
mnayeapa,ap,mnayeapa,False
mtayeapa,ap,mtayeapa,False
anayeapa,ap,anayeapa,False
atayeapa,ap,atayeapa,False
wanayeapa,ap,wanayeapa,False
watayeapa,ap,watayeapa,False
apisha,ap,apisha,False
niliapisha,ap,niliapisha,False
ninaapisha,ap,ninaapisha,False
nimeapisha,ap,nimeapisha,False
nitaapisha,ap,nitaapisha,False
tuliapisha,ap,tuliapisha,False
tunaapisha,ap,tunaapisha,False
tumeapisha,ap,tumeapisha,False
tutaapisha,ap,tutaapisha,False
uliapisha,ap,uliapisha,False
unaapisha,ap,unaapisha,False
umeapisha,ap,umeapisha,False
utaapisha,ap,utaapisha,False
mliapisha,ap,mliapisha,False
mnaapisha,ap,mnaapisha,False
mmeapisha,ap,mmeapisha,False
mtaapisha,ap,mtaapisha,False
aliapisha,ap,aliapisha,False
anaapisha,ap,anaapisha,False
ameapisha,ap,ameapisha,False
ataapisha,ap,ataapisha,False
waliapisha,ap,waliapisha,False
wanaapisha,ap,wanaapisha,False
wameapisha,ap,wameapisha,False
wataapisha,ap,wataapisha,False
huapisha,ap,huapisha,False
kuapisha,ap,kuapisha,False
kumuapisha,ap,kumuapisha,False
kuwaapisha,ap,kuwaapisha,False
ningeapisha,ap,ningeapisha,False
ungeapisha,ap,ungeapisha,False
angeapisha,ap,angeapisha,False
tungeapisha,ap,tungeapisha,False
mngeapisha,ap,mngeapisha,False
wangeapisha,ap,wangeapisha,False
ningaliapisha,ap,ningaliapisha,False
ungaliapisha,ap,ungaliapisha,False
angaliapisha,ap,angaliapisha,False
tungaliapisha,ap,tungaliapisha,False
mngaliapisha,ap,mngaliapisha,False
wangaliapisha,ap,wangaliapisha,False
niliyeapisha,ap,niliyeapisha,False
uliyeapisha,ap,uliyeapisha,False
aliyeapisha,ap,aliyeapisha,False
tuliyeapisha,ap,tuliyeapisha,False
mliyeapisha,ap,mliyeapisha,False
waliyeapisha,ap,waliyeapisha,False
nilioapisha,ap,nilioapisha,False
ulioapisha,ap,ulioapisha,False
alioapisha,ap,alioapisha,False
tulioapisha,ap,tulioapisha,False
mlioapisha,ap,mlioapisha,False
walioapisha,ap,walioapisha,False
nilipoapisha,ap,nilipoapisha,False
ulipoapisha,ap,ulipoapisha,False
alipoapisha,ap,alipoapisha,False
tulipoapisha,ap,tulipoapisha,False
mlipoapisha,ap,mlipoapisha,False
walipoapisha,ap,walipoapisha,False
nijapoapisha,ap,nijapoapisha,False
ujapoapisha,ap,ujapoapisha,False
ajapoapisha,ap,ajapoapisha,False
tujapoapisha,ap,tujapoapisha,False
mjapoapisha,ap,mjapoapisha,False
wajapoapisha,ap,wajapoapisha,False
nisipoapisha,ap,nisipoapisha,False
usipoapisha,ap,usipoapisha,False
asipoapisha,ap,asipoapisha,False
tusipoapisha,ap,tusipoapisha,False
msipoapisha,ap,msipoapisha,False
wasipoapisha,ap,wasipoapisha,False
nikiapisha,ap,nikiapisha,False
ukiapisha,ap,ukiapisha,False
akiapisha,ap,akiapisha,False
tukiapisha,ap,tukiapisha,False
mkiapisha,ap,mkiapisha,False
niliyaapisha,ap,niliyaapisha,False
uliyaapisha,ap,uliyaapisha,False
aliyaapisha,ap,aliyaapisha,False
tuliyaapisha,ap,tuliyaapisha,False
mliyaapisha,ap,mliyaapisha,False
waliyaapisha,ap,waliyaapisha,False
wakiapisha,ap,wakiapisha,False
nilichoapisha,ap,nilichoapisha,False
ulichoapisha,ap,ulichoapisha,False
alichoapisha,ap,alichoapisha,False
tulichoapisha,ap,tulichoapisha,False
mlichoapisha,ap,mlichoapisha,False
walichoapisha,ap,walichoapisha,False
yalioapisha,ap,yalioapisha,False
kilichoapisha,ap,kilichoapisha,False
zilizoapisha,ap,zilizoapisha,False
inaapisha,ap,inaapisha,False
itaapisha,ap,itaapisha,False
iliapisha,ap,iliapisha,False
imeapisha,ap,imeapisha,False
ingeapisha,ap,ingeapisha,False
ingaliapisha,ap,ingaliapisha,False
iliyeapisha,ap,iliyeapisha,False
ilioapisha,ap,ilioapisha,False
iliyoapisha,ap,iliyoapisha,False
ilipoapisha,ap,ilipoapisha,False
ikiapisha,ap,ikiapisha,False
ilichoapisha,ap,ilichoapisha,False
zinaapisha,ap,zinaapisha,False
zitaapisha,ap,zitaapisha,False
ziliapisha,ap,ziliapisha,False
zimeapisha,ap,zimeapisha,False
zingeapisha,ap,zingeapisha,False
zingaliapisha,ap,zingaliapisha,False
ziliyeapisha,ap,ziliyeapisha,False
zilioapisha,ap,zilioapisha,False
zilipoapisha,ap,zilipoapisha,False
zikiapisha,ap,zikiapisha,False
yanaapisha,ap,yanaapisha,False
yataapisha,ap,yataapisha,False
yaliapisha,ap,yaliapisha,False
yameapisha,ap,yameapisha,False
yangeapisha,ap,yangeapisha,False
yangaliapisha,ap,yangaliapisha,False
yaliyeapisha,ap,yaliyeapisha,False
yaliyoapisha,ap,yaliyoapisha,False
yalipoapisha,ap,yalipoapisha,False
yakiapisha,ap,yakiapisha,False
lililoapisha,ap,lililoapisha,False
aliyoapisha,ap,aliyoapisha,False
liliapisha,ap,liliapisha,False
ninayeapisha,ap,ninayeapisha,False
nitayeapisha,ap,nitayeapisha,False
tunayeapisha,ap,tunayeapisha,False
tutayeapisha,ap,tutayeapisha,False
unayeapisha,ap,unayeapisha,False
utayeapisha,ap,utayeapisha,False
mnayeapisha,ap,mnayeapisha,False
mtayeapisha,ap,mtayeapisha,False
anayeapisha,ap,anayeapisha,False
atayeapisha,ap,atayeapisha,False
wanayeapisha,ap,wanayeapisha,False
watayeapisha,ap,watayeapisha,False
apiza,ap,apiz,False
niliapiza,ap,apiz,False
ninaapiza,ap,apiz,False
nimeapiza,ap,apiz,False
nitaapiza,ap,apiz,False
tuliapiza,ap,apiz,False
tunaapiza,ap,apiz,False
tumeapiza,ap,apiz,False
tutaapiza,ap,apiz,False
uliapiza,ap,apiz,False
unaapiza,ap,apiz,False
umeapiza,ap,apiz,False
utaapiza,ap,apiz,False
mliapiza,ap,apiz,False
mnaapiza,ap,apiz,False
mmeapiza,ap,apiz,False
mtaapiza,ap,apiz,False
aliapiza,ap,apiz,False
anaapiza,ap,apiz,False
ameapiza,ap,apiz,False
ataapiza,ap,apiz,False
waliapiza,ap,apiz,False
wanaapiza,ap,apiz,False
wameapiza,ap,apiz,False
wataapiza,ap,apiz,False
huapiza,ap,apiz,False
kuapiza,ap,apiz,False
kumuapiza,ap,apiz,False
kuwaapiza,ap,apiz,False
ningeapiza,ap,apiz,False
ungeapiza,ap,apiz,False
angeapiza,ap,apiz,False
tungeapiza,ap,apiz,False
mngeapiza,ap,apiz,False
wangeapiza,ap,apiz,False
ningaliapiza,ap,apiz,False
ungaliapiza,ap,apiz,False
angaliapiza,ap,apiz,False
tungaliapiza,ap,apiz,False
mngaliapiza,ap,apiz,False
wangaliapiza,ap,apiz,False
niliyeapiza,ap,apiz,False
uliyeapiza,ap,apiz,False
aliyeapiza,ap,apiz,False
tuliyeapiza,ap,apiz,False
mliyeapiza,ap,apiz,False
waliyeapiza,ap,apiz,False
nilioapiza,ap,apiz,False
ulioapiza,ap,apiz,False
alioapiza,ap,apiz,False
tulioapiza,ap,apiz,False
mlioapiza,ap,apiz,False
walioapiza,ap,apiz,False
nilipoapiza,ap,apiz,False
ulipoapiza,ap,apiz,False
alipoapiza,ap,apiz,False
tulipoapiza,ap,apiz,False
mlipoapiza,ap,apiz,False
walipoapiza,ap,apiz,False
nijapoapiza,ap,apiz,False
ujapoapiza,ap,apiz,False
ajapoapiza,ap,apiz,False
tujapoapiza,ap,apiz,False
mjapoapiza,ap,apiz,False
wajapoapiza,ap,apiz,False
nisipoapiza,ap,apiz,False
usipoapiza,ap,apiz,False
asipoapiza,ap,apiz,False
tusipoapiza,ap,apiz,False
msipoapiza,ap,apiz,False
wasipoapiza,ap,apiz,False
nikiapiza,ap,apiz,False
ukiapiza,ap,apiz,False
akiapiza,ap,apiz,False
tukiapiza,ap,apiz,False
mkiapiza,ap,apiz,False
niliyaapiza,ap,apiz,False
uliyaapiza,ap,apiz,False
aliyaapiza,ap,apiz,False
tuliyaapiza,ap,apiz,False
mliyaapiza,ap,apiz,False
waliyaapiza,ap,apiz,False
wakiapiza,ap,apiz,False
nilichoapiza,ap,apiz,False
ulichoapiza,ap,apiz,False
alichoapiza,ap,apiz,False
tulichoapiza,ap,apiz,False
mlichoapiza,ap,apiz,False
walichoapiza,ap,apiz,False
yalioapiza,ap,apiz,False
kilichoapiza,ap,apiz,False
zilizoapiza,ap,apiz,False
inaapiza,ap,apiz,False
itaapiza,ap,apiz,False
iliapiza,ap,apiz,False
imeapiza,ap,apiz,False
ingeapiza,ap,apiz,False
ingaliapiza,ap,apiz,False
iliyeapiza,ap,apiz,False
ilioapiza,ap,apiz,False
iliyoapiza,ap,apiz,False
ilipoapiza,ap,apiz,False
ikiapiza,ap,apiz,False
ilichoapiza,ap,apiz,False
zinaapiza,ap,apiz,False
zitaapiza,ap,apiz,False
ziliapiza,ap,apiz,False
zimeapiza,ap,apiz,False
zingeapiza,ap,apiz,False
zingaliapiza,ap,apiz,False
ziliyeapiza,ap,apiz,False
zilioapiza,ap,apiz,False
zilipoapiza,ap,apiz,False
zikiapiza,ap,apiz,False
yanaapiza,ap,apiz,False
yataapiza,ap,apiz,False
yaliapiza,ap,apiz,False
yameapiza,ap,apiz,False
yangeapiza,ap,apiz,False
yangaliapiza,ap,apiz,False
yaliyeapiza,ap,apiz,False
yaliyoapiza,ap,apiz,False
yalipoapiza,ap,apiz,False
yakiapiza,ap,apiz,False
lililoapiza,ap,apiz,False
aliyoapiza,ap,apiz,False
liliapiza,ap,apiz,False
ninayeapiza,ap,apiz,False
nitayeapiza,ap,apiz,False
tunayeapiza,ap,apiz,False
tutayeapiza,ap,apiz,False
unayeapiza,ap,apiz,False
utayeapiza,ap,apiz,False
mnayeapiza,ap,apiz,False
mtayeapiza,ap,apiz,False
anayeapiza,ap,apiz,False
atayeapiza,ap,apiz,False
wanayeapiza,ap,apiz,False
watayeapiza,ap,apiz,False
aridhia,aridhi,aridh,False
niliaridhia,aridhi,aridh,False
ninaaridhia,aridhi,aridh,False
nimearidhia,aridhi,aridh,False
nitaaridhia,aridhi,aridh,False
tuliaridhia,aridhi,aridh,False
tunaaridhia,aridhi,aridh,False
tumearidhia,aridhi,aridh,False
tutaaridhia,aridhi,aridh,False
uliaridhia,aridhi,aridh,False
unaaridhia,aridhi,aridh,False
umearidhia,aridhi,aridh,False
utaaridhia,aridhi,aridh,False
mliaridhia,aridhi,aridh,False
mnaaridhia,aridhi,aridh,False
mmearidhia,aridhi,aridh,False
mtaaridhia,aridhi,aridh,False
aliaridhia,aridhi,aridh,False
anaaridhia,aridhi,aridh,False
amearidhia,aridhi,aridh,False
ataaridhia,aridhi,aridh,False
waliaridhia,aridhi,aridh,False
wanaaridhia,aridhi,aridh,False
wamearidhia,aridhi,aridh,False
wataaridhia,aridhi,aridh,False
huaridhia,aridhi,aridh,False
kuaridhia,aridhi,aridh,False
kumuaridhia,aridhi,aridh,False
kuwaaridhia,aridhi,aridh,False
ningearidhia,aridhi,aridh,False
ungearidhia,aridhi,aridh,False
angearidhia,aridhi,aridh,False
tungearidhia,aridhi,aridh,False
mngearidhia,aridhi,aridh,False
wangearidhia,aridhi,aridh,False
ningaliaridhia,aridhi,aridh,False
ungaliaridhia,aridhi,aridh,False
angaliaridhia,aridhi,aridh,False
tungaliaridhia,aridhi,aridh,False
mngaliaridhia,aridhi,aridh,False
wangaliaridhia,aridhi,aridh,False
niliyearidhia,aridhi,aridh,False
uliyearidhia,aridhi,aridh,False
aliyearidhia,aridhi,aridh,False
tuliyearidhia,aridhi,aridh,False
mliyearidhia,aridhi,aridh,False
waliyearidhia,aridhi,aridh,False
nilioaridhia,aridhi,aridh,False
ulioaridhia,aridhi,aridh,False
alioaridhia,aridhi,aridh,False
tulioaridhia,aridhi,aridh,False
mlioaridhia,aridhi,aridh,False
walioaridhia,aridhi,aridh,False
nilipoaridhia,aridhi,aridh,False
ulipoaridhia,aridhi,aridh,False
alipoaridhia,aridhi,aridh,False
tulipoaridhia,aridhi,aridh,False
mlipoaridhia,aridhi,aridh,False
walipoaridhia,aridhi,aridh,False
nijapoaridhia,aridhi,aridh,False
ujapoaridhia,aridhi,aridh,False
ajapoaridhia,aridhi,aridh,False
tujapoaridhia,aridhi,aridh,False
mjapoaridhia,aridhi,aridh,False
wajapoaridhia,aridhi,aridh,False
nisipoaridhia,aridhi,aridh,False
usipoaridhia,aridhi,aridh,False
asipoaridhia,aridhi,aridh,False
tusipoaridhia,aridhi,aridh,False
msipoaridhia,aridhi,aridh,False
wasipoaridhia,aridhi,aridh,False
nikiaridhia,aridhi,aridh,False
ukiaridhia,aridhi,aridh,False
akiaridhia,aridhi,aridh,False
tukiaridhia,aridhi,aridh,False
mkiaridhia,aridhi,aridh,False
niliyaaridhia,aridhi,aridh,False
uliyaaridhia,aridhi,aridh,False
aliyaaridhia,aridhi,aridh,False
tuliyaaridhia,aridhi,aridh,False
mliyaaridhia,aridhi,aridh,False
waliyaaridhia,aridhi,aridh,False
wakiaridhia,aridhi,aridh,False
nilichoaridhia,aridhi,aridh,False
ulichoaridhia,aridhi,aridh,False
alichoaridhia,aridhi,aridh,False
tulichoaridhia,aridhi,aridh,False
mlichoaridhia,aridhi,aridh,False
walichoaridhia,aridhi,aridh,False
yalioaridhia,aridhi,aridh,False
kilichoaridhia,aridhi,aridh,False
zilizoaridhia,aridhi,aridh,False
inaaridhia,aridhi,aridh,False
itaaridhia,aridhi,aridh,False
iliaridhia,aridhi,aridh,False
imearidhia,aridhi,aridh,False
ingearidhia,aridhi,aridh,False
ingaliaridhia,aridhi,aridh,False
iliyearidhia,aridhi,aridh,False
ilioaridhia,aridhi,aridh,False
iliyoaridhia,aridhi,aridh,False
ilipoaridhia,aridhi,aridh,False
ikiaridhia,aridhi,aridh,False
ilichoaridhia,aridhi,aridh,False
zinaaridhia,aridhi,aridh,False
zitaaridhia,aridhi,aridh,False
ziliaridhia,aridhi,aridh,False
zimearidhia,aridhi,aridh,False
zingearidhia,aridhi,aridh,False
